"ID";"NederlandseEconomie";"Perioden";"CO2_1";"N2O_2";"CH4_3";"BroeikasgasEquivalent_4";"NOx_5";"SO2_6";"NH3_7";"ZuurEquivalent_8";"CFK12Equivalent_9";"CO_10";"NMVOS_11";"PM10_12"
"1406";"300010 ";"2016JJ00";"2943";"0.1";"0.3";"2968";"6.8";"0";"0.5";"0.2";"0";"25";"3.4";"0.3"
"1407";"300010 ";"2017JJ00";"3127";"0.1";"0.3";"3153";"6.7";"0";"0.5";"0.2";"0";"26.2";"3.6";"0.3"
"1408";"300010 ";"2018JJ00";"3257";"0.1";"0.3";"3285";"6.7";"0";"0.6";"0.2";"0";"27.2";"3.6";"0.3"
"1409";"300010 ";"2019JJ00";"3263";"0.1";"0.3";"3290";"6.6";"0";"0.6";"0.2";"0";"27.3";"3.6";"0.3"
"1410";"403300 ";"1990JJ00";"712";"0";"0.1";"716";"3.5";"0.2";"0.1";"0.1";"188.7";"5.7";"2.5";"0.3"
"1411";"403300 ";"1991JJ00";"777";"0";"0.2";"782";"3.5";"0.2";"0.1";"0.1";"152.5";"5.2";"2.4";"0.3"
"1412";"403300 ";"1992JJ00";"753";"0";"0.2";"759";"3.8";"0.3";"0.1";"0.1";"116.3";"5";"2.4";"0.3"
"1413";"403300 ";"1993JJ00";"799";"0";"0.2";"806";"3.6";"0.3";"0.1";"0.1";"80";"4.7";"2.3";"0.2"
"1414";"403300 ";"1994JJ00";"766";"0";"0.2";"774";"3.7";"0.3";"0.1";"0.1";"43.8";"4.3";"2.2";"0.2"
"1415";"403300 ";"1995JJ00";"786";"0";"0.3";"795";"3.1";"0.3";"0.1";"0.1";"7.6";"4";"1.7";"0.2"
"1416";"403300 ";"1996JJ00";"865";"0";"0.3";"876";"3";"0.3";"0.1";"0.1";"6.6";"3.6";"1.6";"0.2"
"1417";"403300 ";"1997JJ00";"806";"0";"0.4";"818";"2.8";"0.2";"0.1";"0.1";"4.5";"3.4";"1.6";"0.2"
"1418";"403300 ";"1998JJ00";"804";"0";"0.3";"815";"2.7";"0.2";"0.1";"0.1";"2.2";"3.1";"1.5";"0.2"
"1419";"403300 ";"1999JJ00";"802";"0";"0.3";"813";"2.7";"0.1";"0.1";"0.1";"1.1";"2.9";"1.5";"0.2"
"1420";"403300 ";"2000JJ00";"801";"0";"0.3";"812";"2.7";"0.1";"0.1";"0.1";"0.6";"2.7";"1.4";"0.2"
"1421";"403300 ";"2001JJ00";"876";"0";"0.3";"887";"2.8";"0.1";"0.1";"0.1";"0.3";"3.2";"1.5";"0.2"
"1422";"403300 ";"2002JJ00";"856";"0";"0.3";"867";"2.7";"0";"0.1";"0.1";"0";"3.1";"1.4";"0.2"
"1423";"403300 ";"2003JJ00";"883";"0";"0.3";"894";"2.7";"0.1";"0.1";"0.1";"0";"3";"1.4";"0.2"
"1424";"403300 ";"2004JJ00";"930";"0";"0.3";"940";"2.6";"0";"0.1";"0.1";"0";"2.9";"1.4";"0.2"
"1425";"403300 ";"2005JJ00";"893";"0";"0.3";"903";"2.5";"0";"0.1";"0.1";"0";"3.1";"1.3";"0.1"
"1426";"403300 ";"2006JJ00";"898";"0";"0.3";"908";"2.5";"0";"0.1";"0.1";"0";"3.1";"1.4";"0.1"
"1427";"403300 ";"2007JJ00";"858";"0";"0.3";"869";"2.3";"0";"0.1";"0.1";"0";"3";"1.4";"0.1"
"1428";"403300 ";"2008JJ00";"920";"0";"0.3";"932";"2.4";"0";"0.1";"0.1";"0";"3.3";"1.4";"0.1"
"1429";"403300 ";"2009JJ00";"906";"0";"0.3";"916";"2.2";"0";"0.1";"0.1";"0";"2.9";"1.3";"0.1"
"1430";"403300 ";"2010JJ00";"824";"0";"0.2";"833";"2";"0";"0.1";"0.1";"0";"2.7";"1.3";"0.1"
"1431";"403300 ";"2011JJ00";"705";"0";"0.2";"712";"1.8";"0";"0.1";"0";"0";"2.6";"1.3";"0.1"
"1432";"403300 ";"2012JJ00";"722";"0";"0.2";"729";"1.8";"0";"0.1";"0";"0";"2.4";"1.3";"0.1"
"1433";"403300 ";"2013JJ00";"776";"0";"0.2";"784";"1.9";"0";"0.1";"0";"0";"3.2";"1.2";"0.1"
"1434";"403300 ";"2014JJ00";"690";"0";"0.2";"697";"1.8";"0";"0.1";"0";"0";"3";"1.2";"0.1"
"1435";"403300 ";"2015JJ00";"698";"0";"0.1";"703";"1.7";"0";"0.1";"0";"0";"2.6";"1.2";"0.1"
"1436";"403300 ";"2016JJ00";"706";"0";"0.1";"711";"1.7";"0";"0.1";"0";"0";"2.6";"1.3";"0.1"
"1437";"403300 ";"2017JJ00";"766";"0";"0.1";"772";"1.6";"0";"0.1";"0";"0";"2.9";"1.3";"0.1"
"1438";"403300 ";"2018JJ00";"739";"0";"0.1";"745";"1.5";"0";"0.1";"0";"0";"2.7";"1.3";"0.1"
"1439";"403300 ";"2019JJ00";"730";"0";"0.1";"736";"1.5";"0";"0.1";"0";"0";"2.7";"1.3";"0.1"
"1440";"410200 ";"1990JJ00";"1236";"0";"0.3";"1248";"10.8";"0.6";"0.1";"0.3";"121.3";"30.5";"6.9";"0.7"
"1441";"410200 ";"1991JJ00";"1283";"0";"0.3";"1296";"10.6";"0.6";"0.1";"0.3";"98";"26.8";"6.1";"0.7"
"1442";"410200 ";"1992JJ00";"1311";"0";"0.3";"1325";"10.3";"0.6";"0.1";"0.2";"74.7";"25.3";"5.7";"0.6"
"1443";"410200 ";"1993JJ00";"1344";"0";"0.3";"1359";"9.7";"0.6";"0.1";"0.2";"51.5";"23.3";"5.2";"0.6"
"1444";"410200 ";"1994JJ00";"1349";"0";"0.3";"1365";"9.2";"0.6";"0.1";"0.2";"28.2";"21.7";"4.7";"0.6"
"1445";"410200 ";"1995JJ00";"1372";"0";"0.3";"1390";"8.4";"0.5";"0.1";"0.2";"4.9";"20.8";"4.1";"0.5"
"1446";"410200 ";"1996JJ00";"1412";"0";"0.3";"1431";"7.8";"0.4";"0.2";"0.2";"4.6";"19.4";"3.7";"0.5"
"1447";"410200 ";"1997JJ00";"1422";"0";"0.3";"1441";"7.4";"0.2";"0.2";"0.2";"3.3";"18.4";"3.4";"0.5"
"1448";"410200 ";"1998JJ00";"1438";"0";"0.3";"1456";"7";"0.2";"0.2";"0.2";"1.7";"16.9";"3";"0.4"
"1449";"410200 ";"1999JJ00";"1492";"0";"0.3";"1511";"6.9";"0.2";"0.2";"0.2";"0.9";"16.4";"2.8";"0.4"
"1450";"410200 ";"2000JJ00";"1496";"0";"0.3";"1515";"6.6";"0.1";"0.2";"0.2";"0.4";"15.7";"2.5";"0.4"
"1451";"410200 ";"2001JJ00";"1958";"0.1";"0.3";"1983";"7.7";"0.1";"0.4";"0.2";"0.2";"23";"2.9";"0.5"
"1452";"410200 ";"2002JJ00";"2013";"0.1";"0.3";"2038";"7.4";"0.1";"0.4";"0.2";"0";"23.9";"2.7";"0.5"
"1453";"410200 ";"2003JJ00";"2061";"0.1";"0.3";"2086";"7.2";"0";"0.4";"0.2";"0";"24.3";"2.5";"0.5"
"1454";"410200 ";"2004JJ00";"2187";"0.1";"0.3";"2211";"7.2";"0";"0.5";"0.2";"0";"25.3";"2.4";"0.5"
"1455";"410200 ";"2005JJ00";"2353";"0.1";"0.3";"2380";"7.3";"0";"0.5";"0.2";"0";"27.9";"2.5";"0.5"
"1456";"410200 ";"2006JJ00";"2526";"0.1";"0.3";"2555";"7.4";"0";"0.5";"0.2";"0";"30.3";"2.6";"0.5"
"1457";"410200 ";"2007JJ00";"2555";"0.1";"0.3";"2583";"7.3";"0";"0.5";"0.2";"0";"30.6";"2.7";"0.5"
"1458";"410200 ";"2008JJ00";"2695";"0.1";"0.4";"2724";"7.2";"0";"0.6";"0.2";"0";"32";"2.8";"0.5"
"1459";"410200 ";"2009JJ00";"2590";"0.1";"0.3";"2617";"6.7";"0";"0.5";"0.2";"0";"29.9";"2.5";"0.4"
"1460";"410200 ";"2010JJ00";"2404";"0.1";"0.3";"2427";"6.2";"0";"0.5";"0.2";"0";"26.8";"2.3";"0.4"
"1461";"410200 ";"2011JJ00";"2402";"0.1";"0.3";"2425";"6";"0";"0.5";"0.2";"0";"26.7";"2.3";"0.4"
"1462";"410200 ";"2012JJ00";"2493";"0.1";"0.3";"2515";"5.8";"0";"0.5";"0.2";"0";"27";"2.3";"0.4"
"1463";"410200 ";"2013JJ00";"2458";"0.1";"0.3";"2480";"5.7";"0";"0.5";"0.2";"0";"25.2";"2.2";"0.3"
"1464";"410200 ";"2014JJ00";"2291";"0";"0.2";"2311";"5.4";"0";"0.4";"0.1";"0";"22.7";"2.1";"0.3"
"1465";"410200 ";"2015JJ00";"2354";"0";"0.2";"2374";"5.4";"0";"0.4";"0.1";"0";"22.9";"2.2";"0.3"
"1466";"410200 ";"2016JJ00";"2238";"0";"0.2";"2257";"5.1";"0";"0.4";"0.1";"0";"22.3";"2.2";"0.3"
"1467";"410200 ";"2017JJ00";"2361";"0.1";"0.2";"2381";"5.1";"0";"0.4";"0.1";"0";"23.4";"2.3";"0.3"
"1468";"410200 ";"2018JJ00";"2518";"0.1";"0.2";"2540";"5.2";"0";"0.5";"0.1";"0";"24.5";"2.4";"0.3"
"1469";"410200 ";"2019JJ00";"2533";"0.1";"0.2";"2555";"5.1";"0";"0.5";"0.1";"0";"24.6";"2.3";"0.3"
"1470";"300012 ";"1990JJ00";"4039";"0.8";"8.8";"4486";"12.2";"0.8";"0.2";"0.3";"607.3";"8.2";"5.3";"0.6"
"1471";"300012 ";"1991JJ00";"4368";"0.8";"13.5";"4935";"11.7";"0.7";"0.2";"0.3";"490.8";"7.6";"5";"0.5"
"1472";"300012 ";"1992JJ00";"4184";"0.8";"13.8";"4757";"11.4";"0.7";"0.2";"0.3";"374.2";"7.4";"4.7";"0.5"
"1473";"300012 ";"1993JJ00";"4393";"0.7";"14.3";"4965";"11.5";"0.6";"0.2";"0.3";"257.6";"7.1";"4.4";"0.5"
"1474";"300012 ";"1994JJ00";"4128";"0.7";"9.9";"4578";"10";"0.5";"0.2";"0.2";"141";"6.6";"4.1";"0.4"
"1475";"300012 ";"1995JJ00";"4087";"0.6";"8.3";"4484";"11.1";"0.5";"0.2";"0.3";"24.4";"6.6";"4";"0.4"
"1476";"300012 ";"1996JJ00";"4529";"0.6";"8.7";"4925";"11";"0.5";"0.2";"0.3";"20.3";"6.6";"4.5";"0.4"
"1477";"300012 ";"1997JJ00";"4109";"0.5";"8.8";"4491";"10.4";"0.5";"0.2";"0.3";"13.2";"6.2";"4";"0.3"
"1478";"300012 ";"1998JJ00";"4062";"0.5";"8.8";"4432";"10.5";"0.4";"0.2";"0.3";"6.6";"6.2";"4";"0.4"
"1479";"300012 ";"1999JJ00";"4038";"0.5";"9.3";"4416";"11";"0.5";"0.2";"0.3";"3.2";"6.4";"3.7";"0.4"
"1480";"300012 ";"2000JJ00";"3977";"0.4";"8.9";"4353";"10.5";"0.4";"0.2";"0.3";"1.6";"6.1";"3.6";"0.3"
"1481";"300012 ";"2001JJ00";"4095";"0.4";"8.9";"4459";"9.9";"0.3";"0.2";"0.2";"0.6";"6.4";"3.6";"0.3"
"1482";"300012 ";"2002JJ00";"4067";"0.3";"9.1";"4421";"10.1";"0.3";"0.2";"0.2";"0";"6.4";"3.7";"0.3"
"1483";"300012 ";"2003JJ00";"4323";"0.3";"8.8";"4667";"9.4";"0.3";"0.2";"0.2";"0";"6.3";"3.8";"0.3"
"1484";"300012 ";"2004JJ00";"4597";"0.3";"9";"4952";"9.5";"0.3";"0.2";"0.2";"0";"6.3";"3.8";"0.3"
"1485";"300012 ";"2005JJ00";"4225";"0.2";"8.7";"4563";"8.1";"0.2";"0.2";"0.2";"0";"6.1";"3.7";"0.3"
"1486";"300012 ";"2006JJ00";"4177";"0.2";"8.4";"4512";"8.1";"0.3";"0.2";"0.2";"0";"6.3";"3.8";"0.3"
"1487";"300012 ";"2007JJ00";"3857";"0.2";"8.8";"4199";"7.5";"0.2";"0.2";"0.2";"0";"6.2";"3.8";"0.3"
"1488";"300012 ";"2008JJ00";"4092";"0.2";"8.8";"4437";"7.4";"0.2";"0.2";"0.2";"0";"6.5";"3.7";"0.2"
"1489";"300012 ";"2009JJ00";"4170";"0.2";"9.2";"4527";"7.2";"0.2";"0.3";"0.2";"0";"6.2";"3.8";"0.2"
"1490";"300012 ";"2010JJ00";"4740";"0.2";"9";"5093";"7.9";"0.2";"0.3";"0.2";"0";"6.6";"4";"0.2"
"1491";"300012 ";"2011JJ00";"4056";"0.2";"8.7";"4407";"7.7";"0.2";"0.3";"0.2";"0";"6.5";"4";"0.3"
"1492";"300012 ";"2012JJ00";"4471";"0.2";"8.7";"4820";"7.1";"0.2";"0.3";"0.2";"0";"6.4";"3.8";"0.2"
"1493";"300012 ";"2013JJ00";"4328";"0.2";"8.4";"4652";"7.2";"0.2";"0.3";"0.2";"0";"6.3";"3.7";"0.2"
"1494";"300012 ";"2014JJ00";"3731";"0.2";"8.7";"4047";"6.3";"0.2";"0.3";"0.2";"0";"5.7";"3.7";"0.2"
"1495";"300012 ";"2015JJ00";"3876";"0.2";"8";"4175";"6.2";"0.2";"0.2";"0.2";"0";"5.3";"3.7";"0.2"
"1496";"300012 ";"2016JJ00";"3693";"0.2";"8.5";"3993";"6";"0.2";"0.2";"0.2";"0";"5.3";"3.8";"0.2"
"1497";"300012 ";"2017JJ00";"3704";"0.1";"8.6";"4004";"5.7";"0.2";"0.2";"0.1";"0";"5.1";"3.9";"0.2"
"1498";"300012 ";"2018JJ00";"3586";"0.1";"8.5";"3883";"5.5";"0.2";"0.2";"0.1";"0";"5.3";"3.8";"0.2"
"1499";"300012 ";"2019JJ00";"3498";"0.1";"8.6";"3800";"5.5";"0.2";"0.3";"0.1";"0";"5.2";"3.8";"0.2"
"1500";"417400 ";"1990JJ00";"2259";"0.1";"8.4";"2502";"9";"0.6";"0.1";"0.2";"208.4";"5";"2.1";"0.5"
"1501";"417400 ";"1991JJ00";"2366";"0.1";"13.1";"2726";"8.5";"0.6";"0.1";"0.2";"168.4";"4.7";"2";"0.4"
"1502";"417400 ";"1992JJ00";"2321";"0.1";"13.3";"2686";"8.7";"0.5";"0.1";"0.2";"128.4";"4.7";"1.9";"0.4"
"1503";"417400 ";"1993JJ00";"2391";"0.1";"13.7";"2766";"8.4";"0.5";"0.1";"0.2";"88.4";"4.6";"1.8";"0.4"
"1504";"417400 ";"1994JJ00";"2257";"0.1";"9.2";"2519";"7.8";"0.4";"0.1";"0.2";"48.4";"4.2";"1.7";"0.3"
"1505";"417400 ";"1995JJ00";"2261";"0.1";"7.4";"2479";"8.1";"0.4";"0.1";"0.2";"8.4";"4.3";"1.6";"0.3"
"1506";"417400 ";"1996JJ00";"2432";"0.1";"7.6";"2654";"7.6";"0.3";"0.1";"0.2";"6.8";"4.3";"1.6";"0.3"
"1507";"417400 ";"1997JJ00";"2261";"0.1";"7.6";"2483";"7.6";"0.3";"0.1";"0.2";"4.4";"4.1";"1.6";"0.3"
"1508";"417400 ";"1998JJ00";"2265";"0.1";"7.7";"2490";"7.8";"0.3";"0.1";"0.2";"2.2";"4.2";"1.5";"0.3"
"1509";"417400 ";"1999JJ00";"2324";"0.1";"8.1";"2562";"8.4";"0.3";"0.1";"0.2";"1.1";"4.6";"1.5";"0.3"
"1510";"417400 ";"2000JJ00";"2265";"0.1";"7.7";"2491";"7.8";"0.3";"0.1";"0.2";"0.5";"4.3";"1.4";"0.3"
"1511";"417400 ";"2001JJ00";"2247";"0.1";"7.8";"2476";"6.9";"0.2";"0.1";"0.2";"0.2";"4.1";"1.4";"0.3"
"1512";"417400 ";"2002JJ00";"2217";"0.1";"8.1";"2452";"7.4";"0.3";"0.1";"0.2";"0";"4.2";"1.4";"0.3"
"1513";"417400 ";"2003JJ00";"2266";"0.1";"7.6";"2488";"6.5";"0.2";"0.1";"0.2";"0";"3.9";"1.5";"0.2"
"1514";"417400 ";"2004JJ00";"2351";"0.1";"8";"2583";"6.5";"0.2";"0.1";"0.2";"0";"3.9";"1.4";"0.2"
"1515";"417400 ";"2005JJ00";"2147";"0.1";"7.6";"2368";"5.6";"0.2";"0.1";"0.1";"0";"3.6";"1.4";"0.2"
"1516";"417400 ";"2006JJ00";"2093";"0.1";"7.4";"2309";"5.7";"0.2";"0.1";"0.1";"0";"3.7";"1.4";"0.2"
"1517";"417400 ";"2007JJ00";"1978";"0.1";"7.7";"2202";"5.3";"0.2";"0.1";"0.1";"0";"3.5";"1.3";"0.2"
"1518";"417400 ";"2008JJ00";"2029";"0.1";"7.6";"2250";"5";"0.2";"0.1";"0.1";"0";"3.5";"1.3";"0.2"
"1519";"417400 ";"2009JJ00";"2031";"0.1";"8.1";"2263";"4.9";"0.2";"0.1";"0.1";"0";"3.2";"1.3";"0.2"
"1520";"417400 ";"2010JJ00";"2055";"0.1";"7.9";"2283";"5";"0.2";"0.1";"0.1";"0";"3.2";"1.4";"0.2"
"1521";"417400 ";"2011JJ00";"1841";"0.1";"7.6";"2062";"5.5";"0.2";"0.1";"0.1";"0";"3.2";"1.3";"0.2"
"1522";"417400 ";"2012JJ00";"1917";"0.1";"7.6";"2139";"4.7";"0.2";"0.1";"0.1";"0";"3.1";"1.2";"0.2"
"1523";"417400 ";"2013JJ00";"1677";"0.1";"7.3";"1892";"4.6";"0.2";"0.1";"0.1";"0";"3";"1.2";"0.2"
"1524";"417400 ";"2014JJ00";"1561";"0.1";"7.6";"1783";"4.2";"0.2";"0.1";"0.1";"0";"2.7";"1.2";"0.2"
"1525";"417400 ";"2015JJ00";"1607";"0.1";"7.5";"1826";"4.1";"0.1";"0.1";"0.1";"0";"2.5";"1.2";"0.1"
"1526";"417400 ";"2016JJ00";"1550";"0.1";"8";"1782";"4";"0.2";"0.1";"0.1";"0";"2.6";"1.2";"0.1"
"1527";"417400 ";"2017JJ00";"1589";"0.1";"8.1";"1824";"3.9";"0.1";"0.1";"0.1";"0";"2.6";"1.2";"0.1"
"1528";"417400 ";"2018JJ00";"1501";"0.1";"8";"1733";"3.8";"0.1";"0.1";"0.1";"0";"2.6";"1.2";"0.1"
"1529";"417400 ";"2019JJ00";"1495";"0.1";"8.2";"1731";"3.9";"0.1";"0.1";"0.1";"0";"2.6";"1.2";"0.1"
"1530";"419000 ";"1990JJ00";"633";"0";"0.1";"636";"1.2";"0.1";"0";"0";"161.5";"1.1";"1.2";"0"
"1531";"419000 ";"1991JJ00";"711";"0";"0.2";"715";"1.3";"0.1";"0";"0";"130.5";"1";"1.2";"0"
"1532";"419000 ";"1992JJ00";"662";"0";"0.2";"667";"1.2";"0.1";"0";"0";"99.5";"0.9";"1.1";"0"
"1533";"419000 ";"1993JJ00";"711";"0";"0.2";"717";"1.5";"0";"0";"0";"68.5";"0.9";"1";"0"
"1534";"419000 ";"1994JJ00";"664";"0";"0.3";"671";"1.1";"0";"0";"0";"37.5";"0.8";"0.9";"0"
"1535";"419000 ";"1995JJ00";"687";"0";"0.3";"695";"1.2";"0.1";"0";"0";"6.5";"0.8";"0.9";"0"
"1536";"419000 ";"1996JJ00";"787";"0";"0.4";"798";"1.6";"0";"0.1";"0";"5.4";"0.8";"1.1";"0"
"1537";"419000 ";"1997JJ00";"694";"0";"0.4";"706";"1.2";"0";"0.1";"0";"3.5";"0.7";"0.9";"0"
"1538";"419000 ";"1998JJ00";"675";"0";"0.4";"686";"1.1";"0";"0.1";"0";"1.8";"0.7";"1";"0"
"1539";"419000 ";"1999JJ00";"644";"0";"0.4";"656";"1.1";"0";"0.1";"0";"0.9";"0.6";"0.9";"0"
"1540";"419000 ";"2000JJ00";"643";"0";"0.4";"654";"1.1";"0";"0";"0";"0.4";"0.6";"0.8";"0"
"1541";"419000 ";"2001JJ00";"690";"0";"0.4";"700";"1.1";"0";"0.1";"0";"0.2";"0.8";"0.8";"0"
"1542";"419000 ";"2002JJ00";"677";"0";"0.4";"687";"1.1";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1543";"419000 ";"2003JJ00";"742";"0";"0.4";"753";"1.1";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1544";"419000 ";"2004JJ00";"800";"0";"0.4";"810";"1.1";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1545";"419000 ";"2005JJ00";"727";"0";"0.4";"737";"0.9";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1546";"419000 ";"2006JJ00";"719";"0";"0.4";"729";"0.9";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1547";"419000 ";"2007JJ00";"647";"0";"0.4";"657";"0.8";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1548";"419000 ";"2008JJ00";"714";"0";"0.4";"725";"0.9";"0";"0.1";"0";"0";"0.8";"0.9";"0"
"1549";"419000 ";"2009JJ00";"733";"0";"0.4";"743";"0.8";"0";"0.1";"0";"0";"0.8";"0.9";"0"
"1550";"419000 ";"2010JJ00";"870";"0";"0.4";"880";"1";"0";"0.1";"0";"0";"0.9";"0.9";"0"
"1551";"419000 ";"2011JJ00";"680";"0";"0.3";"689";"0.7";"0";"0.1";"0";"0";"0.8";"0.9";"0"
"1552";"419000 ";"2012JJ00";"744";"0";"0.3";"753";"0.8";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1553";"419000 ";"2013JJ00";"765";"0";"0.3";"774";"0.8";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1554";"419000 ";"2014JJ00";"600";"0";"0.3";"608";"0.6";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1555";"419000 ";"2015JJ00";"614";"0";"0.1";"618";"0.6";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1556";"419000 ";"2016JJ00";"634";"0";"0.1";"638";"0.6";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1557";"419000 ";"2017JJ00";"597";"0";"0.1";"601";"0.6";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1558";"419000 ";"2018JJ00";"592";"0";"0.1";"596";"0.5";"0";"0.1";"0";"0";"0.7";"0.9";"0"
"1559";"419000 ";"2019JJ00";"570";"0";"0.1";"574";"0.5";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1560";"422400 ";"1990JJ00";"1147";"0.7";"0.2";"1348";"2";"0.1";"0.1";"0";"237.4";"2.1";"1.9";"0.1"
"1561";"422400 ";"1991JJ00";"1291";"0.7";"0.3";"1493";"1.9";"0.1";"0.1";"0";"191.8";"1.9";"1.8";"0.1"
"1562";"422400 ";"1992JJ00";"1201";"0.7";"0.3";"1404";"1.5";"0.1";"0.1";"0";"146.2";"1.8";"1.7";"0"
"1563";"422400 ";"1993JJ00";"1292";"0.6";"0.4";"1482";"1.6";"0.1";"0.1";"0";"100.7";"1.6";"1.6";"0"
"1564";"422400 ";"1994JJ00";"1207";"0.6";"0.5";"1387";"1.1";"0.1";"0.1";"0";"55.1";"1.5";"1.5";"0"
"1565";"422400 ";"1995JJ00";"1140";"0.5";"0.5";"1309";"1.8";"0.1";"0.1";"0";"9.5";"1.5";"1.4";"0"
"1566";"422400 ";"1996JJ00";"1310";"0.5";"0.7";"1473";"1.8";"0.1";"0.1";"0";"8.1";"1.5";"1.8";"0"
"1567";"422400 ";"1997JJ00";"1154";"0.4";"0.7";"1302";"1.6";"0.2";"0.1";"0";"5.2";"1.3";"1.5";"0"
"1568";"422400 ";"1998JJ00";"1122";"0.4";"0.7";"1256";"1.6";"0.1";"0.1";"0";"2.6";"1.2";"1.4";"0"
"1569";"422400 ";"1999JJ00";"1070";"0.4";"0.7";"1198";"1.4";"0.2";"0.1";"0";"1.3";"1.1";"1.2";"0"
"1570";"422400 ";"2000JJ00";"1069";"0.3";"0.7";"1208";"1.6";"0";"0.1";"0";"0.6";"1.1";"1.3";"0"
"1571";"422400 ";"2001JJ00";"1158";"0.3";"0.7";"1282";"1.8";"0";"0.1";"0";"0.3";"1.5";"1.3";"0"
"1572";"422400 ";"2002JJ00";"1173";"0.2";"0.7";"1282";"1.7";"0";"0.1";"0";"0";"1.5";"1.4";"0"
"1573";"422400 ";"2003JJ00";"1316";"0.2";"0.7";"1426";"1.8";"0";"0.1";"0";"0";"1.6";"1.5";"0"
"1574";"422400 ";"2004JJ00";"1446";"0.2";"0.7";"1559";"1.9";"0";"0.1";"0";"0";"1.7";"1.5";"0"
"1575";"422400 ";"2005JJ00";"1350";"0.1";"0.7";"1458";"1.6";"0";"0.1";"0";"0";"1.8";"1.6";"0"
"1576";"422400 ";"2006JJ00";"1365";"0.1";"0.7";"1474";"1.6";"0";"0.1";"0";"0";"1.9";"1.6";"0"
"1577";"422400 ";"2007JJ00";"1232";"0.1";"0.7";"1340";"1.4";"0";"0.1";"0";"0";"1.9";"1.6";"0"
"1578";"422400 ";"2008JJ00";"1350";"0.1";"0.8";"1462";"1.5";"0";"0.1";"0";"0";"2.2";"1.6";"0"
"1579";"422400 ";"2009JJ00";"1405";"0.1";"0.7";"1520";"1.5";"0";"0.1";"0";"0";"2.2";"1.6";"0"
"1580";"422400 ";"2010JJ00";"1815";"0.1";"0.7";"1930";"2";"0";"0.1";"0.1";"0";"2.5";"1.7";"0"
"1581";"422400 ";"2011JJ00";"1535";"0.1";"0.7";"1656";"1.5";"0";"0.1";"0";"0";"2.5";"1.7";"0"
"1582";"422400 ";"2012JJ00";"1810";"0.1";"0.8";"1929";"1.7";"0";"0.1";"0";"0";"2.5";"1.7";"0"
"1583";"422400 ";"2013JJ00";"1886";"0.1";"0.8";"1987";"1.8";"0";"0.1";"0";"0";"2.5";"1.7";"0"
"1584";"422400 ";"2014JJ00";"1570";"0.1";"0.8";"1656";"1.5";"0";"0.1";"0";"0";"2.3";"1.7";"0"
"1585";"422400 ";"2015JJ00";"1654";"0.1";"0.3";"1731";"1.5";"0";"0.1";"0";"0";"2.1";"1.7";"0"
"1586";"422400 ";"2016JJ00";"1510";"0";"0.3";"1574";"1.3";"0";"0.1";"0";"0";"2";"1.7";"0"
"1587";"422400 ";"2017JJ00";"1517";"0";"0.3";"1579";"1.2";"0";"0.1";"0";"0";"1.9";"1.8";"0"
"1588";"422400 ";"2018JJ00";"1492";"0";"0.3";"1554";"1.2";"0";"0.1";"0";"0";"2";"1.7";"0"
"1589";"422400 ";"2019JJ00";"1434";"0";"0.3";"1495";"1.1";"0";"0.1";"0";"0";"2";"1.8";"0"
"1590";"300014 ";"1990JJ00";"998";"0";"0.2";"1004";"2.9";"0.2";"0";"0.1";"61.9";"2.8";"2.2";"0.2"
"1591";"300014 ";"1991JJ00";"1116";"0";"0.2";"1123";"3";"0.2";"0";"0.1";"50";"2.6";"2";"0.2"
"1592";"300014 ";"1992JJ00";"1051";"0";"0.3";"1059";"2.8";"0.2";"0";"0.1";"38.1";"2.5";"1.8";"0.2"
"1593";"300014 ";"1993JJ00";"1126";"0";"0.3";"1136";"3.1";"0.2";"0";"0.1";"26.2";"2.4";"1.6";"0.2"
"1594";"300014 ";"1994JJ00";"1059";"0";"0.4";"1071";"2.5";"0.2";"0";"0.1";"14.4";"2.2";"1.4";"0.1"
"1595";"300014 ";"1995JJ00";"1094";"0";"0.5";"1108";"2.7";"0.2";"0";"0.1";"2.5";"2";"1.8";"0.1"
"1596";"300014 ";"1996JJ00";"1242";"0";"0.6";"1259";"2.9";"0.1";"0";"0.1";"2.1";"2";"1.8";"0.1"
"1597";"300014 ";"1997JJ00";"1111";"0";"0.7";"1129";"2.4";"0.1";"0";"0.1";"1.4";"1.8";"1.7";"0.1"
"1598";"300014 ";"1998JJ00";"1089";"0";"0.6";"1107";"2.5";"0.1";"0";"0.1";"0.7";"1.6";"1.6";"0.1"
"1599";"300014 ";"1999JJ00";"1054";"0";"0.6";"1072";"2.4";"0.1";"0";"0.1";"0.3";"1.5";"1.6";"0.1"
